file,class,is_dispatch,bases,attr_key,attr_val,method_signature,method_doc
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateDittoNOA(self, iSurf, iNOAType, iDitto, iStickToGeometryOption)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateEvoluateDatum(self, iSurf, iX, iY, iZ, iWithLeader)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateEvoluateText(self, iSurf, iX, iY, iZ, iWithLeader)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateFlagNote(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateGDT(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateNonSemanticDimension(self, iSurf, iType, iSubType)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateRoughness(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateSemanticDimension(self, iSurf, iType, iSubType)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateText(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateTextNOA(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateTextNoteObjectAttribute(self, iSurf, iNOAType)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateTextOnAnnot(self, iText, iAnnot)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateToleranceWithDRF(self, iIndex, iSurf, iDRF)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateToleranceWithoutDRF(self, iIndex, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"CreateWeld(self, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,"InstanciateNOA(self, iNoa, iSurf)",
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,CLSID,IID('{FCF2C8F6-7A2B-41F7-AF94-93A8DB4E3FCA}'),,
CATAnnotationTypeLib.py,AnnotationFactory2,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,ApplyResultWithLinkWhenCopySetTo(self),
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,ApplyViewReUseWhenCopySetTo(self),
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"GlobalCopySetTo(self, iDestinationPart)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"GlobalCopySetToWithFilter(self, iDestinationPart, iCaptureFilterName)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"GlobalCopySetToWithFilterWithTransformation(self, iDestinationPart, iTransfo, iCaptureFilterName)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"GlobalCopySetToWithTransformation(self, iDestinationPart, iTransfo)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,HyperLinkManager(self),
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,IsolateLinksOfNOA(self),
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"LogicalGlobalCopySetTo(self, ipiTarget3DSR, iListOfBodiesAndGeometricalSets, ibImportOnce)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"LogicalGlobalCopySetToWithFilter(self, ipiTarget3DSR, iListOfBodiesAndGeometricalSets, ibImportOnce, iCaptureFilterName)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"ReadISODefaultProperties(self, oISODefaults, oCount)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,"RepairDeleteInvalidFTAFeatures(self, OptionsToRepairDelete)",
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,CLSID,IID('{4869BA2A-9DD5-11D3-9C94-0008C725D79E}'),,
CATAnnotationTypeLib.py,AnnotationSet,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,"Add(self, iStandard)",
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,"Item(self, iIndex)",
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,LoadAnnotationSetsList(self),
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,"__getitem__(self, key)",
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,__len__(self),
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,,,__nonzero__(self),
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,CLSID,IID('{BD8FDC70-9B60-11D3-9C94-0008C725D79E}'),,
CATAnnotationTypeLib.py,AnnotationSets,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,"Add(self, iAnnot)",
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,"Item(self, iIndex)",
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,"Item2(self, iIndex)",
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,"__getitem__(self, key)",
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,__len__(self),
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,,,__nonzero__(self),
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,CLSID,IID('{BF6A77D6-A0CE-11D3-9C94-0008C725D79E}'),,
CATAnnotationTypeLib.py,Annotations,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,AssociatedRefFrame,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,AssociatedRefFrame,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,AssociatedRefFrame,True,DispatchBaseClass,CLSID,IID('{09893DEC-34BB-11D6-BE8C-0002B341DD3A}'),,
CATAnnotationTypeLib.py,AssociatedRefFrame,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,"AddViewPoint3D(self, iViewName)",
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,DisplayCapture(self),
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,"DisplayCapture2(self, ibApplyMirror)",
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,GetNbrOfPartInstAndBody(self),
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,"GetPartInstAndBody(self, oListOfElements)",
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,HyperLinkManager(self),
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,RemoveViewPoint3D(self),
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,"SetPartInstAndBody(self, iListOfElements, iEntityCount)",
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,TPSParallelOnScreen(self),
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,CLSID,IID('{76150E9C-0691-11D7-BEBC-0002B341DD3A}'),,
CATAnnotationTypeLib.py,Capture,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,CaptureFactory,True,DispatchBaseClass,,,CreateCapture(self),
CATAnnotationTypeLib.py,CaptureFactory,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,CaptureFactory,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,CaptureFactory,True,DispatchBaseClass,CLSID,IID('{95013E93-3530-4D92-887D-5C5A79822BCD}'),,
CATAnnotationTypeLib.py,CaptureFactory,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,"Item(self, iIndex)",
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,"__getitem__(self, key)",
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,__len__(self),
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,,,__nonzero__(self),
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,CLSID,IID('{76150E9A-0691-11D7-BEBC-0002B341DD3A}'),,
CATAnnotationTypeLib.py,Captures,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,,,__call__(self),
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,,,"__str__(self, *args)",
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,,,"__int__(self, *args)",
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,CLSID,IID('{538CEC20-2F7E-11D6-BE89-0002B341DD3A}'),,
CATAnnotationTypeLib.py,CompositeTolerance,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,ControledRadius,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,ControledRadius,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,ControledRadius,True,DispatchBaseClass,CLSID,IID('{538CEC22-2F7E-11D6-BE89-0002B341DD3A}'),,
CATAnnotationTypeLib.py,ControledRadius,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,CoordDim,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,CoordDim,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,CoordDim,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,CoordDim,True,DispatchBaseClass,CLSID,IID('{9DF524BF-4F70-48BF-819C-E4B93A17E924}'),,
CATAnnotationTypeLib.py,CoordDim,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,DatumSimple,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,DatumSimple,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,DatumSimple,True,DispatchBaseClass,CLSID,IID('{7371564C-2F87-11D6-BE8A-0002B341DD3A}'),,
CATAnnotationTypeLib.py,DatumSimple,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"GetAreaForm(self, oAreaForm)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"GetCircularAreaSize(self, oAreaSize)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"GetMovableDirectionTTRS(self, opDirectionTTRS)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"GetRectangularAreaSize(self, oLength, oWidth)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"SetAreaForm(self, iAreaForm)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"SetCircularAreaSize(self, iAreaSize)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"SetMovableDirectionTTRS(self, ipDirectionTTRS)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,"SetRectangularAreaSize(self, iLength, iWidth)",
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,CLSID,IID('{CF8B8C6A-2F89-11D6-BE8A-0002B341DD3A}'),,
CATAnnotationTypeLib.py,DatumTarget,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,DefaultAnnotation,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,DefaultAnnotation,True,DispatchBaseClass,,,IsInAutomaticSearchMode(self),
CATAnnotationTypeLib.py,DefaultAnnotation,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,DefaultAnnotation,True,DispatchBaseClass,CLSID,IID('{D372DE3A-193B-11D6-BE7D-0002B341DD3A}'),,
CATAnnotationTypeLib.py,DefaultAnnotation,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,ControledRadius(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,DimensionLimit(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,DimensionPattern(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,EnvelopCondition(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,HasAControledRadius(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,HasAnEnvelopCondition(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,HasDimensionLimit(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,IsAContinuousFeatureApplied(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,IsADimensionPattern(self),
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,"MoveValue(self, X, Y, SubPart, DimAngleBehavior)",
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,CLSID,IID('{21DA2A0D-EAA6-4F39-BD7C-72A72795F9AF}'),,
CATAnnotationTypeLib.py,Dimension3D,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,,,"Limits(self, oBottom, oUp)",
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,,,"PutLimits(self, iBottom, iUp)",
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,CLSID,IID('{A33F6BE4-260D-11D6-BE89-0002B341DD3A}'),,
CATAnnotationTypeLib.py,DimensionLimit,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,DimensionPattern,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,DimensionPattern,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,DimensionPattern,True,DispatchBaseClass,CLSID,IID('{538CEC24-2F7E-11D6-BE89-0002B341DD3A}'),,
CATAnnotationTypeLib.py,DimensionPattern,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,EnvelopCondition,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,EnvelopCondition,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,EnvelopCondition,True,DispatchBaseClass,CLSID,IID('{CF8B8C68-2F89-11D6-BE8A-0002B341DD3A}'),,
CATAnnotationTypeLib.py,EnvelopCondition,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,"AddURL(self, iUrl)",
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,GetNbrURL2(self),
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,"ModifyURL(self, iUrl, iIndex)",
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,"RemoveURL(self, iIndex)",
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,TPSParallelOnScreen(self),
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,"URL(self, iIndex)",
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,CLSID,IID('{F3F07450-13E5-11D6-BE7A-0002B341DD3A}'),,
CATAnnotationTypeLib.py,FlagNote,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,FreeState,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,FreeState,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,FreeState,True,DispatchBaseClass,CLSID,IID('{CF8B8C66-2F89-11D6-BE8A-0002B341DD3A}'),,
CATAnnotationTypeLib.py,FreeState,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,MaterialCondition,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,MaterialCondition,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,MaterialCondition,True,DispatchBaseClass,CLSID,IID('{9A57298E-1A20-11D6-BE82-0002B341DD3A}'),,
CATAnnotationTypeLib.py,MaterialCondition,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,MedianFeature,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,MedianFeature,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,MedianFeature,True,DispatchBaseClass,CLSID,IID('{2B65CBF2-362F-44DD-9DFD-F175B25847F7}'),,
CATAnnotationTypeLib.py,MedianFeature,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"AddURL(self, iUrl)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,GetDitto(self),
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"GetModifiableText(self, iIndex)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,GetModifiableTextsCount(self),
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,GetNbrURL2(self),
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"ModifyURL(self, iUrl, iIndex)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"RemoveURL(self, iIndex)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,TPSParallelOnScreen(self),
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,"URL(self, iIndex)",
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,CLSID,IID('{A33F6BEA-260D-11D6-BE89-0002B341DD3A}'),,
CATAnnotationTypeLib.py,Noa,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,NonSemanticDatum,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,NonSemanticDatum,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,NonSemanticDatum,True,DispatchBaseClass,CLSID,IID('{DA80E0B6-A0CE-11D3-9C94-0008C725D79E}'),,
CATAnnotationTypeLib.py,NonSemanticDatum,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,NonSemanticDatumTarget,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,NonSemanticDatumTarget,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,NonSemanticDatumTarget,True,DispatchBaseClass,CLSID,IID('{ABFB79B8-A6AA-41B3-A8CB-9680335E0E50}'),,
CATAnnotationTypeLib.py,NonSemanticDatumTarget,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,,,DimensionLimit(self),
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,,,HasDimensionLimit(self),
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,CLSID,IID('{EA5B9EAB-7F12-466B-BB48-45DE475E8ABC}'),,
CATAnnotationTypeLib.py,NonSemanticDimension,True,DispatchBaseClass,coclass_clsid,None,,
CATAnnotationTypeLib.py,NonSemanticGDT,True,DispatchBaseClass,,,Get2dAnnot(self),
CATAnnotationTypeLib.py,NonSemanticGDT,True,DispatchBaseClass,,,"GetItem(self, IDName)",
CATAnnotationTypeLib.py,NonSemanticGDT,True,DispatchBaseClass,,,TPSParallelOnScreen(self),
CATAnnotationTypeLib.py,NonSemanticGDT,True,DispatchBaseClass,,,__iter__(self),Return a Python iterator for this object
CATAnnotationTypeLib.py,NonSemanticGDT,True,DispatchBaseClass,CLSID,IID('{D55EBB76-A0CE-11D3-9C94-0008C725D79E}'),,
